station,unit,start,finish,grams,wingband,seconds
WH201,3,14/11/2016 10:31:23,14/11/2016 10:31:40,-00013.00,3791149811011,000017
WH201,3,14/11/2016 10:31:59,14/11/2016 10:32:15,-00012.00,3791143621264,000016
WH201,4,14/11/2016 10:32:23,14/11/2016 10:32:49,-00012.00,3791143631639,000026
WH201,5,14/11/2016 10:32:57,14/11/2016 10:35:06,-00034.00,3791146701229,000129
WH201,3,14/11/2016 10:33:18,14/11/2016 10:34:49,-00040.00,3791152911203,000091
WH201,4,14/11/2016 10:33:20,14/11/2016 10:34:04,-00030.00,3791146721438,000044
WH201,7,14/11/2016 10:34:50,14/11/2016 10:36:11,-00044.00,3791149861014,000081
WH201,4,14/11/2016 10:35:11,14/11/2016 10:35:52,-00022.00,3791152911203,000041
WH201,5,14/11/2016 10:35:22,14/11/2016 10:35:38,-00006.00,3791149801517,000016
WH201,2,14/11/2016 10:35:26,14/11/2016 10:35:34,-00004.00,3791152941101,000008
WH201,2,14/11/2016 10:35:42,14/11/2016 10:36:05,-00006.00,3791143651044,000023
WH201,6,14/11/2016 10:36:07,14/11/2016 10:37:31,-00052.00,3791149831014,000084
WH201,3,14/11/2016 10:36:28,14/11/2016 10:37:38,-00026.00,3791143651044,000070
WH201,5,14/11/2016 10:36:37,14/11/2016 10:36:54,-00006.00,3791152911203,000017
WH201,5,14/11/2016 10:37:15,14/11/2016 10:38:10,-00023.00,3791146741237,000055
WH201,3,14/11/2016 10:37:53,14/11/2016 10:39:20,-00022.00,3791143651044,000087
WH201,8,14/11/2016 10:37:57,14/11/2016 10:38:35,-00017.00,3791149861014,000038
WH201,7,14/11/2016 10:38:11,14/11/2016 10:38:42,-00018.00,3791146701229,000031
WH201,6,14/11/2016 10:38:25,14/11/2016 10:40:27,-00055.00,3791152901701,000122
WH201,2,14/11/2016 10:38:31,14/11/2016 10:39:59,-00045.00,3791143601751,000088
WH201,5,14/11/2016 10:38:41,14/11/2016 10:38:55,-00006.00,3791152951402,000014
WH201,4,14/11/2016 10:38:47,14/11/2016 10:42:13,-00080.00,3791149811116,000206
WH201,5,14/11/2016 10:39:14,14/11/2016 10:39:34,-00013.00,3791152931502,000020
WH201,7,14/11/2016 10:39:34,14/11/2016 10:40:04,-00018.00,3791149861014,000030
WH201,2,14/11/2016 10:40:01,14/11/2016 10:41:04,-00019.00,3791143601751,000063
WH201,5,14/11/2016 10:40:08,14/11/2016 10:40:24,-00010.00,3791149861710,000016
WH201,3,14/11/2016 10:40:36,14/11/2016 10:41:40,-00038.00,3791146761331,000064
WH201,5,14/11/2016 10:40:41,14/11/2016 10:41:30,-00025.00,3791146701026,000049
WH201,6,14/11/2016 10:40:55,14/11/2016 10:44:31,-00061.00,3791143601747,000216
WH201,2,14/11/2016 10:41:06,14/11/2016 10:41:54,-00014.00,3791143601751,000048
WH201,7,14/11/2016 10:41:44,14/11/2016 10:42:12,-00020.00,3791149861203,000028
WH201,2,14/11/2016 10:42:08,14/11/2016 10:42:23,-00004.00,3791146741130,000015
WH201,7,14/11/2016 10:42:20,14/11/2016 10:45:05,-00115.00,3791149861203,000165
WH201,2,14/11/2016 10:42:37,14/11/2016 10:44:03,-00044.00,3791149831222,000086
WH201,4,14/11/2016 10:42:52,14/11/2016 10:43:25,-00017.00,3791152961201,000033
WH201,4,14/11/2016 10:43:33,14/11/2016 10:44:12,-00018.00,3791152961201,000039
WH201,4,14/11/2016 10:44:19,14/11/2016 10:46:01,-00050.00,3791152961201,000102
WH201,3,14/11/2016 10:44:30,14/11/2016 10:45:18,-00004.00,3791146741704,000048
WH201,6,14/11/2016 10:44:45,14/11/2016 10:45:02,-00008.00,3791152931701,000017
WH201,7,14/11/2016 10:45:09,14/11/2016 10:45:30,-00006.00,3791149861203,000021
WH201,6,14/11/2016 10:46:16,14/11/2016 10:47:32,-00037.00,3791143601749,000076
WH201,7,14/11/2016 10:46:32,14/11/2016 10:46:56,-00014.00,3791143641140,000024
WH201,3,14/11/2016 10:46:33,14/11/2016 10:47:01,-00003.00,3791143651044,000028
WH201,2,14/11/2016 10:47:22,14/11/2016 10:47:35,-00007.00,3791143601363,000013
WH201,4,14/11/2016 10:47:27,14/11/2016 10:48:24,-00032.00,3791146741030,000057
WH201,6,14/11/2016 10:48:35,14/11/2016 10:49:02,-00018.00,3791149801520,000027
WH201,6,14/11/2016 10:49:15,14/11/2016 10:49:43,-00020.00,3791149801520,000028
WH201,5,14/11/2016 10:49:42,14/11/2016 10:49:57,-00003.00,3791152951005,000015
WH201,2,14/11/2016 10:50:10,14/11/2016 10:50:27,-00007.00,3791146741129,000017
WH201,5,14/11/2016 10:51:06,14/11/2016 10:51:42,-00018.00,3791146701026,000036
WH201,2,14/11/2016 10:51:07,14/11/2016 10:51:30,-00007.00,3791149851118,000023
WH201,4,14/11/2016 10:51:46,14/11/2016 10:52:17,-00005.00,3791152961201,000031
WH201,6,14/11/2016 10:52:23,14/11/2016 10:53:03,-00018.00,3791149801713,000040
WH201,4,14/11/2016 10:52:55,14/11/2016 10:53:46,-00036.00,3791146701026,000051
WH201,3,14/11/2016 10:54:35,14/11/2016 10:57:07,-00042.00,3791149851121,000152
WH201,4,14/11/2016 10:54:44,14/11/2016 10:54:55,-00009.00,3791149801414,000011
WH201,5,14/11/2016 10:54:56,14/11/2016 10:55:34,-00016.00,3791146701025,000038
WH201,2,14/11/2016 10:55:10,14/11/2016 10:55:32,-00009.00,3791143631045,000022
WH201,4,14/11/2016 10:55:11,14/11/2016 10:55:48,-00028.00,3791143621264,000037
WH201,2,14/11/2016 10:55:49,14/11/2016 10:57:33,-00071.00,3791143631045,000104
WH201,4,14/11/2016 10:56:39,14/11/2016 10:57:39,-00036.00,3791146761331,000060
WH201,1,14/11/2016 10:56:39,14/11/2016 10:57:58,-00045.00,3791146701528,000079
WH201,2,14/11/2016 10:58:20,14/11/2016 10:58:28,-00002.00,3791146701528,000008
WH201,2,14/11/2016 10:58:41,14/11/2016 11:00:53,-00032.00,3791146741130,000132
WH201,5,14/11/2016 10:58:46,14/11/2016 10:59:23,-00012.00,3791146741701,000037
WH201,4,14/11/2016 11:01:22,14/11/2016 11:01:39,-00014.00,3791152961005,000017
WH201,3,14/11/2016 11:01:57,14/11/2016 11:02:55,-00052.00,3791146741532,000058
WH201,4,14/11/2016 11:03:35,14/11/2016 11:05:34,-00066.00,3791152901102,000119
WH201,5,14/11/2016 11:03:39,14/11/2016 11:05:06,-00024.00,3791146701229,000087
WH201,3,14/11/2016 11:04:07,14/11/2016 11:05:54,-00040.00,3791152901701,000107
WH201,4,14/11/2016 11:05:39,14/11/2016 11:06:03,-00014.00,3791152901102,000024
WH201,4,14/11/2016 11:06:19,14/11/2016 11:07:42,-00035.00,3791152901701,000083
WH201,7,14/11/2016 11:07:52,14/11/2016 11:08:52,-00022.00,3791152951005,000060
WH201,5,14/11/2016 11:09:46,14/11/2016 11:10:11,-00023.00,3791143641447,000025
WH201,4,14/11/2016 11:09:58,14/11/2016 11:10:26,-00013.00,3791143651237,000028
WH201,4,14/11/2016 11:10:27,14/11/2016 11:10:41,-00003.00,3791143651237,000014
WH201,3,14/11/2016 11:10:37,14/11/2016 11:11:54,-00028.00,3791149861112,000077
WH201,4,14/11/2016 11:11:00,14/11/2016 11:11:39,-00019.00,3791149841110,000039
WH201,5,14/11/2016 11:11:41,14/11/2016 11:11:57,-00035.00,3791143631048,000016
WH201,7,14/11/2016 11:11:46,14/11/2016 11:12:56,-00027.00,3791152931001,000070
WH201,3,14/11/2016 11:12:17,14/11/2016 11:13:02,-00018.00,3791146741532,000045
WH201,1,14/11/2016 11:12:43,14/11/2016 11:13:41,-00013.00,3791146741130,000058
WH201,4,14/11/2016 11:13:07,14/11/2016 11:13:45,-00045.00,3791143631048,000038
WH201,3,14/11/2016 11:13:23,14/11/2016 11:14:16,-00018.00,3791143651047,000053
WH201,6,14/11/2016 11:13:57,14/11/2016 11:14:49,-00026.00,3791146761630,000052
WH201,5,14/11/2016 11:14:05,14/11/2016 11:14:49,-00047.00,3791149811621,000044
WH201,3,14/11/2016 11:14:35,14/11/2016 11:15:15,-00015.00,3791143651047,000040
WH201,4,14/11/2016 11:14:37,14/11/2016 11:17:08,-00034.00,3791149811409,000151
WH201,6,14/11/2016 11:15:08,14/11/2016 11:15:57,-00044.00,3791143621261,000049
WH201,3,14/11/2016 11:15:16,14/11/2016 11:15:36,-00002.00,3791143651047,000020
WH201,5,14/11/2016 11:15:30,14/11/2016 11:16:25,-00034.00,3791146761630,000055
WH201,3,14/11/2016 11:15:57,14/11/2016 11:16:18,-00006.00,3791143651047,000021
WH201,2,14/11/2016 11:16:15,14/11/2016 11:17:51,-00039.00,3791152941101,000096
WH201,3,14/11/2016 11:17:00,14/11/2016 11:17:40,-00011.00,3791143651047,000040
WH201,6,14/11/2016 11:17:10,14/11/2016 11:17:31,-00013.00,3791143641140,000021
WH201,4,14/11/2016 11:17:10,14/11/2016 11:18:14,-00016.00,3791149811409,000064
WH201,2,14/11/2016 11:17:53,14/11/2016 11:18:43,-00020.00,3791152941101,000050
WH201,4,14/11/2016 11:18:33,14/11/2016 11:19:42,-00015.00,3791149811409,000069
WH201,2,14/11/2016 11:18:44,14/11/2016 11:19:11,-00008.00,3791152941101,000027
WH201,3,14/11/2016 11:18:49,14/11/2016 11:20:36,-00058.00,3791149861010,000107
WH201,2,14/11/2016 11:19:12,14/11/2016 11:20:11,-00028.00,3791152941101,000059
WH201,6,14/11/2016 11:19:25,14/11/2016 11:19:41,-00018.00,3791146721137,000016
WH201,4,14/11/2016 11:19:47,14/11/2016 11:20:29,-00006.00,3791149811409,000042
WH201,5,14/11/2016 11:19:57,14/11/2016 11:20:43,-00044.00,3791149801713,000046
WH201,6,14/11/2016 11:20:08,14/11/2016 11:20:46,-00018.00,3791152951005,000038
WH201,2,14/11/2016 11:20:27,14/11/2016 11:21:14,-00019.00,3791152941101,000047
WH201,4,14/11/2016 11:20:36,14/11/2016 11:21:01,-00005.00,3791149811409,000025
WH201,7,14/11/2016 11:20:44,14/11/2016 11:22:29,-00029.00,3791146701229,000105
WH201,6,14/11/2016 11:20:49,14/11/2016 11:21:29,-00018.00,3791152951005,000040
WH201,3,14/11/2016 11:20:55,14/11/2016 11:22:31,-00075.00,3791149861710,000096
WH201,5,14/11/2016 11:21:12,14/11/2016 11:21:57,-00034.00,3791149801713,000045
WH201,2,14/11/2016 11:21:19,14/11/2016 11:21:50,-00010.00,3791152941101,000031
WH201,4,14/11/2016 11:21:19,14/11/2016 11:22:50,-00056.00,3791143611039,000091
WH201,2,14/11/2016 11:21:51,14/11/2016 11:22:45,-00015.00,3791152941101,000054
WH201,8,14/11/2016 11:21:56,14/11/2016 11:23:52,-00082.00,3791149831010,000116
WH201,1,14/11/2016 11:22:48,14/11/2016 11:24:54,-00020.00,3791146741237,000126
WH201,3,14/11/2016 11:23:58,14/11/2016 11:24:35,-00016.00,3791149861010,000037
WH201,5,14/11/2016 11:24:15,14/11/2016 11:24:42,-00033.00,3791143601449,000027
WH201,3,14/11/2016 11:27:22,14/11/2016 11:27:29,-00004.00,3791152941403,000007
WH201,3,14/11/2016 11:27:30,14/11/2016 11:28:57,-00027.00,3791152941403,000087
WH201,3,14/11/2016 11:29:19,14/11/2016 11:31:00,-00026.00,3791143641445,000101
WH201,4,14/11/2016 11:30:09,14/11/2016 11:30:39,-00029.00,3791149801414,000030
WH201,4,14/11/2016 11:30:53,14/11/2016 11:32:13,-00045.00,3791152951401,000080
WH201,7,14/11/2016 11:31:17,14/11/2016 11:31:49,-00026.00,3791152931502,000032
WH201,2,14/11/2016 11:31:23,14/11/2016 11:31:46,-00014.00,3791149801414,000023
WH201,3,14/11/2016 11:31:27,14/11/2016 11:32:20,-00010.00,3791143641445,000053
WH201,6,14/11/2016 11:32:00,14/11/2016 11:32:33,-00012.00,3791149801520,000033
WH201,4,14/11/2016 11:32:31,14/11/2016 11:33:09,-00010.00,3791146701631,000038
WH201,3,14/11/2016 11:32:41,14/11/2016 11:33:12,-00003.00,3791149801309,000031
WH201,5,14/11/2016 11:32:44,14/11/2016 11:34:13,-00040.00,3791149801307,000089
WH201,6,14/11/2016 11:33:43,14/11/2016 11:34:33,-00026.00,3791146701631,000050
WH201,2,14/11/2016 11:34:06,14/11/2016 11:34:28,-00007.00,3791143621264,000022
WH201,5,14/11/2016 11:34:30,14/11/2016 11:34:45,-00022.00,3791143641447,000015
WH201,8,14/11/2016 11:34:43,14/11/2016 11:35:20,-00015.00,3791143611045,000037
WH201,2,14/11/2016 11:34:47,14/11/2016 11:35:34,-00031.00,3791152931001,000047
WH201,3,14/11/2016 11:34:50,14/11/2016 11:35:07,-00003.00,3791149801309,000017
WH201,5,14/11/2016 11:35:00,14/11/2016 11:35:12,-00019.00,3791146701441,000012
WH201,6,14/11/2016 11:35:25,14/11/2016 11:35:37,-00005.00,3791152961005,000012
WH201,5,14/11/2016 11:35:52,14/11/2016 11:36:30,-00027.00,3791143641646,000038
WH201,2,14/11/2016 11:36:10,14/11/2016 11:37:24,-00027.00,3791149801517,000074
WH201,7,14/11/2016 11:36:21,14/11/2016 11:38:27,-00057.00,3791146701631,000126
WH201,3,14/11/2016 11:36:31,14/11/2016 11:38:17,-00054.00,3791146701228,000106
WH201,4,14/11/2016 11:36:37,14/11/2016 11:38:30,-00065.00,3791143601749,000113
WH201,5,14/11/2016 11:37:09,14/11/2016 11:38:21,-00081.00,3791152961005,000072
WH201,6,14/11/2016 11:37:57,14/11/2016 11:38:15,-00006.00,3791152951402,000018
WH201,3,14/11/2016 11:38:27,14/11/2016 11:39:05,-00014.00,3791146701228,000038
WH201,7,14/11/2016 11:38:45,14/11/2016 11:39:43,-00023.00,3791146701631,000058
WH201,6,14/11/2016 11:40:08,14/11/2016 11:40:48,-00028.00,3791143611045,000040
WH201,7,14/11/2016 11:40:11,14/11/2016 11:40:54,-00040.00,3791146701527,000043
WH201,2,14/11/2016 11:40:19,14/11/2016 11:41:59,-00046.00,3791146741129,000100
WH201,4,14/11/2016 11:40:20,14/11/2016 11:40:38,-00025.00,3791143631639,000018
WH201,3,14/11/2016 11:40:28,14/11/2016 11:40:52,-00016.00,3791149841110,000024
WH201,4,14/11/2016 11:41:00,14/11/2016 11:42:00,-00042.00,3791149811011,000060
WH201,3,14/11/2016 11:41:08,14/11/2016 11:41:25,-00012.00,3791149841110,000017
WH201,5,14/11/2016 11:41:12,14/11/2016 11:42:11,-00060.00,3791146741035,000059
WH201,8,14/11/2016 11:41:31,14/11/2016 11:42:09,-00015.00,3791146721438,000038
WH201,3,14/11/2016 11:41:57,14/11/2016 11:42:21,-00016.00,3791149861710,000024
WH201,8,14/11/2016 11:42:16,14/11/2016 11:42:28,-00017.00,3791146721438,000012
WH201,3,14/11/2016 11:42:32,14/11/2016 11:43:13,-00028.00,3791149811011,000041
WH201,7,14/11/2016 11:43:20,14/11/2016 11:44:02,-00013.00,3791152951005,000042
WH201,7,14/11/2016 11:44:19,14/11/2016 11:44:44,-00003.00,3791152951005,000025
WH201,1,14/11/2016 11:44:36,14/11/2016 11:44:53,-00005.00,3791149861014,000017
WH201,2,14/11/2016 11:44:47,14/11/2016 11:45:16,-00013.00,3791146701025,000029
WH201,5,14/11/2016 11:44:51,14/11/2016 11:45:20,-00027.00,3791143651237,000029
WH201,6,14/11/2016 11:45:18,14/11/2016 11:46:15,-00055.00,3791143621041,000057
WH201,2,14/11/2016 11:45:38,14/11/2016 11:45:54,-00004.00,3791143631640,000016
WH201,6,14/11/2016 11:46:34,14/11/2016 11:47:48,-00027.00,3791143651044,000074
WH201,3,14/11/2016 11:46:39,14/11/2016 11:48:09,-00030.00,3791146701229,000090
WH201,7,14/11/2016 11:46:41,14/11/2016 11:47:43,-00028.00,3791152901204,000062
WH201,5,14/11/2016 11:46:59,14/11/2016 11:47:29,-00040.00,3791152921503,000030
WH201,4,14/11/2016 11:48:00,14/11/2016 11:50:13,-00051.00,3791152951006,000133
WH201,7,14/11/2016 11:49:07,14/11/2016 11:49:21,-00009.00,3791152911501,000014
WH201,3,14/11/2016 11:49:09,14/11/2016 11:49:26,-00006.00,3791146741532,000017
WH201,6,14/11/2016 11:49:27,14/11/2016 11:49:58,-00013.00,3791146701229,000031
WH201,5,14/11/2016 11:49:37,14/11/2016 11:52:42,-00101.00,3791149851118,000185
WH201,3,14/11/2016 11:49:38,14/11/2016 11:50:28,-00030.00,3791149861015,000050
WH201,2,14/11/2016 11:49:55,14/11/2016 11:50:35,-00033.00,3791143601639,000040
WH201,6,14/11/2016 11:50:13,14/11/2016 11:50:39,-00013.00,3791152951401,000026
WH201,7,14/11/2016 11:50:36,14/11/2016 11:51:01,-00016.00,3791149811010,000025
WH201,3,14/11/2016 11:50:46,14/11/2016 11:51:11,-00020.00,3791143621261,000025
WH201,6,14/11/2016 11:50:54,14/11/2016 11:51:21,-00014.00,3791146701228,000027
WH201,4,14/11/2016 11:50:58,14/11/2016 11:52:28,-00042.00,3791143641646,000090
WH201,7,14/11/2016 11:51:03,14/11/2016 11:51:44,-00016.00,3791149811010,000041
WH201,2,14/11/2016 11:51:06,14/11/2016 11:51:29,-00011.00,3791149861015,000023
WH201,2,14/11/2016 11:51:51,14/11/2016 11:54:19,-00030.00,3791146741030,000148
WH201,3,14/11/2016 11:53:03,14/11/2016 11:53:58,-00029.00,3791143631048,000055
WH201,2,14/11/2016 11:55:07,14/11/2016 11:55:12,-00003.00,3791143641646,000005
WH201,6,14/11/2016 11:58:46,14/11/2016 11:59:21,-00012.00,3791146701441,000035
WH201,3,14/11/2016 12:00:25,14/11/2016 12:01:18,-00026.00,3791146741532,000053
WH201,6,14/11/2016 12:01:06,14/11/2016 12:01:39,-00019.00,3791146701441,000033
WH201,4,14/11/2016 12:01:10,14/11/2016 12:02:07,-00027.00,3791152941402,000057
WH201,5,14/11/2016 12:01:35,14/11/2016 12:03:51,-00088.00,3791149831717,000136
WH201,4,14/11/2016 12:02:13,14/11/2016 12:02:20,-00002.00,3791152941402,000007
WH201,6,14/11/2016 12:04:14,14/11/2016 12:04:53,-00017.00,3791152941402,000039
WH201,3,14/11/2016 12:04:32,14/11/2016 12:05:25,-00023.00,3791149831717,000053
WH201,4,14/11/2016 12:06:22,14/11/2016 12:06:55,-00017.00,3791149831717,000033
WH201,8,14/11/2016 12:06:26,14/11/2016 12:07:37,-00023.00,3791146741701,000071
WH201,3,14/11/2016 12:12:22,14/11/2016 12:13:52,-00022.00,3791149861112,000090
WH201,3,14/11/2016 12:14:09,14/11/2016 12:14:59,-00022.00,3791152951006,000050
WH201,3,14/11/2016 12:15:15,14/11/2016 12:16:21,-00014.00,3791146741237,000066
WH201,5,14/11/2016 12:16:08,14/11/2016 12:18:36,-00077.00,3791146761329,000148
WH201,4,14/11/2016 12:17:37,14/11/2016 12:19:34,-00027.00,3791143651047,000117
WH201,5,14/11/2016 12:18:54,14/11/2016 12:19:24,-00021.00,3791152941601,000030
WH201,3,14/11/2016 12:18:56,14/11/2016 12:19:58,-00035.00,3791146701528,000062
WH201,7,14/11/2016 12:19:18,14/11/2016 12:19:40,-00024.00,3791143621264,000022
WH201,5,14/11/2016 12:19:25,14/11/2016 12:19:51,-00020.00,3791152941601,000026
WH201,2,14/11/2016 12:19:51,14/11/2016 12:20:19,-00014.00,3791152931701,000028
WH201,7,14/11/2016 12:19:57,14/11/2016 12:21:49,-00038.00,3791149811011,000112
WH201,1,14/11/2016 12:20:14,14/11/2016 12:21:46,-00030.00,3791152901401,000092
WH201,3,14/11/2016 12:20:20,14/11/2016 12:20:36,-00011.00,3791149801414,000016
WH201,3,14/11/2016 12:20:47,14/11/2016 12:21:11,-00011.00,3791146701441,000024
WH201,4,14/11/2016 12:21:09,14/11/2016 12:21:18,-00002.00,3791152941601,000009
WH201,4,14/11/2016 12:21:28,14/11/2016 12:21:53,-00007.00,3791143611039,000025
WH201,2,14/11/2016 12:21:46,14/11/2016 12:22:13,-00025.00,3791149801414,000027
WH201,1,14/11/2016 12:21:47,14/11/2016 12:23:30,-00017.00,3791152901401,000103
WH201,2,14/11/2016 12:22:26,14/11/2016 12:23:02,-00015.00,3791149801113,000036
WH201,1,14/11/2016 12:24:16,14/11/2016 12:26:39,-00043.00,3791146741130,000143
WH201,3,14/11/2016 12:26:21,14/11/2016 12:26:36,-00009.00,3791149831014,000015
WH201,4,14/11/2016 12:26:57,14/11/2016 12:27:45,-00029.00,3791152931001,000048
WH201,1,14/11/2016 12:26:58,14/11/2016 12:28:04,-00012.00,3791146741130,000066
WH201,7,14/11/2016 12:27:30,14/11/2016 12:28:24,-00019.00,3791143601749,000054
WH201,2,14/11/2016 12:27:36,14/11/2016 12:30:33,-00127.00,3791143631639,000177
WH201,4,14/11/2016 12:28:06,14/11/2016 12:28:29,-00016.00,3791152931001,000023
WH201,4,14/11/2016 12:28:35,14/11/2016 12:28:43,-00004.00,3791152931001,000008
WH201,3,14/11/2016 12:28:52,14/11/2016 12:30:00,-00035.00,3791146761331,000068
WH201,1,14/11/2016 12:28:58,14/11/2016 12:29:55,-00020.00,3791146701528,000057
WH201,1,14/11/2016 12:29:56,14/11/2016 12:31:37,-00035.00,3791146701528,000101
WH201,4,14/11/2016 12:30:29,14/11/2016 12:30:37,-00001.00,3791146701026,000008
WH201,2,14/11/2016 12:30:44,14/11/2016 12:31:37,-00039.00,3791149811115,000053
WH201,3,14/11/2016 12:30:51,14/11/2016 12:31:09,-00010.00,3791146701026,000018
WH201,7,14/11/2016 12:31:41,14/11/2016 12:31:58,-00012.00,3791149861014,000017
WH201,1,14/11/2016 12:31:51,14/11/2016 12:32:16,-00007.00,3791152951402,000025
WH201,3,14/11/2016 12:31:52,14/11/2016 12:32:46,-00021.00,3791143641646,000054
WH201,7,14/11/2016 12:32:26,14/11/2016 12:34:38,-00046.00,3791152951001,000132
WH201,4,14/11/2016 12:32:38,14/11/2016 12:32:56,-00009.00,3791143641140,000018
WH201,3,14/11/2016 12:32:57,14/11/2016 12:34:09,-00036.00,3791143641646,000072
WH201,8,14/11/2016 12:33:17,14/11/2016 12:33:52,-00019.00,3791149861014,000035
WH201,2,14/11/2016 12:33:35,14/11/2016 12:33:54,-00011.00,3791149811115,000019
WH201,6,14/11/2016 12:33:40,14/11/2016 12:33:53,-00004.00,3791143601747,000013
WH201,5,14/11/2016 12:33:49,14/11/2016 12:34:05,-00011.00,3791146701333,000016
WH201,4,14/11/2016 12:34:06,14/11/2016 12:34:24,-00011.00,3791149801520,000018
WH201,5,14/11/2016 12:34:26,14/11/2016 12:34:37,-00006.00,3791146761630,000011
WH201,4,14/11/2016 12:34:29,14/11/2016 12:35:24,-00048.00,3791143641447,000055
WH201,2,14/11/2016 12:34:30,14/11/2016 12:34:49,-00004.00,3791143621038,000019
WH201,3,14/11/2016 12:35:18,14/11/2016 12:36:15,-00035.00,3791152931001,000057
WH201,2,14/11/2016 12:36:16,14/11/2016 12:36:24,-00005.00,3791143601447,000008
WH201,4,14/11/2016 12:36:19,14/11/2016 12:36:38,-00005.00,3791152901401,000019
WH201,2,14/11/2016 12:36:56,14/11/2016 12:37:09,-00009.00,3791143651047,000013
WH201,2,14/11/2016 12:37:40,14/11/2016 12:38:31,-00041.00,3791146741531,000051
WH201,4,14/11/2016 12:37:41,14/11/2016 12:38:04,-00010.00,3791143611045,000023
WH201,3,14/11/2016 12:38:21,14/11/2016 12:39:00,-00031.00,3791143641447,000039
WH201,2,14/11/2016 12:38:50,14/11/2016 12:39:00,-00004.00,3791143641445,000010
WH201,1,14/11/2016 12:38:50,14/11/2016 12:39:17,-00007.00,3791149801113,000027
WH201,2,14/11/2016 12:39:01,14/11/2016 12:39:34,-00010.00,3791143641445,000033
WH201,5,14/11/2016 12:39:57,14/11/2016 12:40:58,-00054.00,3791146741623,000061
WH201,4,14/11/2016 12:40:06,14/11/2016 12:40:49,-00022.00,3791143651044,000043
WH201,6,14/11/2016 12:41:06,14/11/2016 12:42:09,-00031.00,3791149801307,000063
WH201,5,14/11/2016 12:41:09,14/11/2016 12:41:49,-00036.00,3791146741623,000040
WH201,2,14/11/2016 12:41:15,14/11/2016 12:41:34,-00006.00,3791149861010,000019
WH201,7,14/11/2016 12:41:31,14/11/2016 12:42:18,-00026.00,3791146761330,000047
WH201,3,14/11/2016 12:41:39,14/11/2016 12:41:55,-00010.00,3791146741531,000016
WH201,4,14/11/2016 12:41:44,14/11/2016 12:42:18,-00033.00,3791146701025,000034
WH201,2,14/11/2016 12:41:47,14/11/2016 12:43:04,-00069.00,3791152921503,000077
WH201,5,14/11/2016 12:42:04,14/11/2016 12:43:08,-00024.00,3791149801309,000064
WH201,6,14/11/2016 12:42:10,14/11/2016 12:42:42,-00015.00,3791149801307,000032
WH201,4,14/11/2016 12:43:15,14/11/2016 12:43:58,-00030.00,3791149841110,000043
WH201,6,14/11/2016 12:43:16,14/11/2016 12:43:29,-00007.00,3791152911203,000013
WH201,3,14/11/2016 12:43:54,14/11/2016 12:45:18,-00056.00,3791149861710,000084
WH201,2,14/11/2016 12:45:59,14/11/2016 12:46:23,-00012.00,3791152941403,000024
WH201,2,14/11/2016 12:46:50,14/11/2016 12:47:29,-00023.00,3791152941403,000039
WH201,2,14/11/2016 12:47:33,14/11/2016 12:48:35,-00030.00,3791152941403,000062
WH201,4,14/11/2016 12:48:12,14/11/2016 12:48:59,-00025.00,3791149861609,000047
WH201,2,14/11/2016 12:52:53,14/11/2016 12:53:04,-00006.00,3791146741131,000011
